O1ENSID	O2ENSID
ENSG00000175691	
ENSG00000260926	
ENSG00000269421	
ENSG00000275720	
ENSG00000204915	
ENSG00000258519	
ENSG00000259419	
ENSG00000226442	
ENSG00000266036	
ENSG00000250957	
ENSG00000234862	
ENSG00000261298	
ENSG00000276508	
ENSG00000225559	
ENSG00000225886	
ENSG00000229458	
ENSG00000231178	
ENSG00000101109	
ENSG00000177462	
ENSG00000240240	
ENSG00000213238	
ENSG00000211669	
ENSG00000157978	ENSDARG00000004311
ENSG00000157978	ENSDARG00000039750
ENSG00000259234	
ENSG00000275613	
ENSG00000177275	
ENSG00000280124	
ENSG00000116922	ENSDARG00000012113
ENSG00000251398	
ENSG00000132541	ENSDARG00000035882
ENSG00000170396	ENSDARG00000027079
ENSG00000213237	
ENSG00000234777	
ENSG00000226641	
ENSG00000281896	
ENSG00000273164	
ENSG00000183734	ENSDARG00000101628
ENSG00000122548	
ENSG00000058085	ENSDARG00000068288
ENSG00000109576	ENSDARG00000011410
ENSG00000237517	
ENSG00000251213	
ENSG00000258074	
ENSG00000269345	
ENSG00000173653	ENSDARG00000077909
ENSG00000128039	ENSDARG00000043307
ENSG00000272405	
ENSG00000107821	ENSDARG00000053509
ENSG00000254558	
ENSG00000230998	
ENSG00000115365	ENSDARG00000013741
ENSG00000214652	
ENSG00000217455	
ENSG00000166762	
ENSG00000254919	
ENSG00000278769	
ENSG00000267316	
ENSG00000274481	
ENSG00000117245	ENSDARG00000055238
ENSG00000162687	
ENSG00000249028	
ENSG00000225122	
ENSG00000255492	
ENSG00000188215	ENSDARG00000011493
ENSG00000100207	ENSDARG00000078348
ENSG00000251000	
ENSG00000228940	
ENSG00000176903	
ENSG00000258841	
ENSG00000130589	ENSDARG00000012446
ENSG00000130589	ENSDARG00000016527
ENSG00000130589	ENSDARG00000012600
ENSG00000268945	
ENSG00000178105	ENSDARG00000061865
ENSG00000198445	
ENSG00000184465	ENSDARG00000053386
ENSG00000135414	ENSDARG00000044924
ENSG00000233529	
ENSG00000163947	ENSDARG00000013834
ENSG00000254992	
ENSG00000280255	
ENSG00000135048	ENSDARG00000061600
ENSG00000250132	
ENSG00000251571	
ENSG00000204311	
ENSG00000183423	ENSDARG00000055463
ENSG00000229682	
ENSG00000178184	ENSDARG00000036090
ENSG00000117215	
ENSG00000171988	ENSDARG00000079939
ENSG00000274997	
ENSG00000279845	
ENSG00000215386	
ENSG00000248822	
ENSG00000131979	ENSDARG00000070453
ENSG00000236741	
ENSG00000168631	
ENSG00000233461	
ENSG00000072609	ENSDARG00000075347
ENSG00000051523	ENSDARG00000018283
ENSG00000106483	
ENSG00000164989	ENSDARG00000102304
ENSG00000164989	ENSDARG00000027381
ENSG00000260092	ENSDARG00000042272
ENSG00000269604	
ENSG00000214815	
ENSG00000251689	
ENSG00000151176	
ENSG00000108187	ENSDARG00000026359
ENSG00000108187	ENSDARG00000016704
ENSG00000253898	
ENSG00000213041	
ENSG00000279977	
ENSG00000280279	
ENSG00000211970	ENSDARG00000096267
ENSG00000211970	ENSDARG00000096340
ENSG00000211970	ENSDARG00000096337
ENSG00000211970	ENSDARG00000096244
ENSG00000211970	ENSDARG00000096388
ENSG00000211970	ENSDARG00000096342
ENSG00000211970	ENSDARG00000096255
ENSG00000211970	ENSDARG00000096241
ENSG00000211970	ENSDARG00000096392
ENSG00000211970	ENSDARG00000096308
ENSG00000211970	ENSDARG00000096296
ENSG00000211970	ENSDARG00000096318
ENSG00000235035	
ENSG00000267448	
ENSG00000226183	
ENSG00000235447	
ENSG00000272343	
ENSG00000156873	ENSDARG00000054208
ENSG00000128284	ENSDARG00000073718
ENSG00000226420	
ENSG00000237938	
ENSG00000235357	
ENSG00000116183	ENSDARG00000076020
ENSG00000251577	
ENSG00000256802	
ENSG00000268756	
ENSG00000254202	
ENSG00000249334	
ENSG00000167601	
ENSG00000229122	
ENSG00000132692	ENSDARG00000099412
ENSG00000197790	
ENSG00000269846	
ENSG00000136697	
ENSG00000235416	
ENSG00000279370	
ENSG00000254167	
ENSG00000231636	
ENSG00000128040	ENSDARG00000102076
ENSG00000226144	
ENSG00000243503	
ENSG00000110446	
ENSG00000101197	ENSDARG00000058082
ENSG00000231241	
ENSG00000251338	
ENSG00000253169	
ENSG00000004948	
ENSG00000102531	
ENSG00000224459	
ENSG00000185721	ENSDARG00000039345
ENSG00000111412	ENSDARG00000078315
ENSG00000248739	
ENSG00000185053	
ENSG00000270393	
ENSG00000275567	
ENSG00000282946	
ENSG00000158985	ENSDARG00000094577
ENSG00000107929	ENSDARG00000062146
ENSG00000177731	ENSDARG00000059701
ENSG00000196109	
ENSG00000137161	ENSDARG00000070512
ENSG00000167657	ENSDARG00000074447
ENSG00000216475	
ENSG00000181355	ENSDARG00000104791
ENSG00000276688	
ENSG00000249383	
ENSG00000075407	
ENSG00000258455	
ENSG00000183474	ENSDARG00000016514
ENSG00000104936	ENSDARG00000074914
ENSG00000234073	
ENSG00000239686	
ENSG00000258469	
ENSG00000180938	ENSDARG00000100328
ENSG00000180938	ENSDARG00000100421
ENSG00000180938	ENSDARG00000092968
ENSG00000180938	ENSDARG00000088378
ENSG00000180938	ENSDARG00000090840
ENSG00000180938	ENSDARG00000104281
ENSG00000180938	ENSDARG00000103159
ENSG00000180938	ENSDARG00000069796
ENSG00000180938	ENSDARG00000098758
ENSG00000180938	ENSDARG00000102635
ENSG00000180938	ENSDARG00000103694
ENSG00000180938	ENSDARG00000103138
ENSG00000180938	ENSDARG00000098839
ENSG00000180938	ENSDARG00000100340
ENSG00000180938	ENSDARG00000087562
ENSG00000180938	ENSDARG00000098122
ENSG00000180938	ENSDARG00000087442
ENSG00000180938	ENSDARG00000102735
ENSG00000180938	ENSDARG00000098796
ENSG00000180938	ENSDARG00000076054
ENSG00000180938	ENSDARG00000093236
ENSG00000180938	ENSDARG00000103031
ENSG00000180938	ENSDARG00000094222
ENSG00000180938	ENSDARG00000099760
ENSG00000180938	ENSDARG00000101690
ENSG00000180938	ENSDARG00000099136
ENSG00000180938	ENSDARG00000104349
ENSG00000180938	ENSDARG00000104964
ENSG00000180938	ENSDARG00000093424
ENSG00000180938	ENSDARG00000101821
ENSG00000180938	ENSDARG00000099070
ENSG00000180938	ENSDARG00000101045
ENSG00000180938	ENSDARG00000100471
ENSG00000180938	ENSDARG00000097842
ENSG00000180938	ENSDARG00000099929
ENSG00000180938	ENSDARG00000102455
ENSG00000180938	ENSDARG00000099017
ENSG00000180938	ENSDARG00000098892
ENSG00000180938	ENSDARG00000103344
ENSG00000180938	ENSDARG00000102027
ENSG00000180938	ENSDARG00000098139
ENSG00000180938	ENSDARG00000101623
ENSG00000180938	ENSDARG00000101782
ENSG00000180938	ENSDARG00000105144
ENSG00000180938	ENSDARG00000094443
ENSG00000180938	ENSDARG00000080016
ENSG00000180938	ENSDARG00000098469
ENSG00000180938	ENSDARG00000101103
ENSG00000180938	ENSDARG00000100512
ENSG00000180938	ENSDARG00000102131
ENSG00000180938	ENSDARG00000103292
ENSG00000180938	ENSDARG00000104294
ENSG00000180938	ENSDARG00000103458
ENSG00000180938	ENSDARG00000104666
ENSG00000180938	ENSDARG00000101147
ENSG00000180938	ENSDARG00000098166
ENSG00000180938	ENSDARG00000096012
ENSG00000180938	ENSDARG00000103450
ENSG00000180938	ENSDARG00000101395
ENSG00000180938	ENSDARG00000103581
ENSG00000180938	ENSDARG00000102658
ENSG00000180938	ENSDARG00000101978
ENSG00000180938	ENSDARG00000100551
ENSG00000180938	ENSDARG00000098126
ENSG00000180938	ENSDARG00000099242
ENSG00000180938	ENSDARG00000102771
ENSG00000180938	ENSDARG00000101851
ENSG00000180938	ENSDARG00000096029
ENSG00000180938	ENSDARG00000098354
ENSG00000180938	ENSDARG00000099855
ENSG00000180938	ENSDARG00000100959
ENSG00000180938	ENSDARG00000104822
ENSG00000180938	ENSDARG00000090116
ENSG00000180938	ENSDARG00000091648
ENSG00000180938	ENSDARG00000094017
ENSG00000180938	ENSDARG00000100262
ENSG00000180938	ENSDARG00000102439
ENSG00000220831	
ENSG00000118997	ENSDARG00000060165
ENSG00000258725	
ENSG00000130312	ENSDARG00000092954
ENSG00000234389	
ENSG00000238021	
ENSG00000033050	ENSDARG00000052331
ENSG00000033050	ENSDARG00000038785
ENSG00000129595	ENSDARG00000040087
ENSG00000134339	ENSDARG00000045999
ENSG00000177675	ENSDARG00000095981
ENSG00000177675	ENSDARG00000094603
ENSG00000177675	ENSDARG00000096184
ENSG00000177675	ENSDARG00000096153
ENSG00000177675	ENSDARG00000096187
ENSG00000177675	ENSDARG00000092989
ENSG00000177675	ENSDARG00000096156
ENSG00000177675	ENSDARG00000096083
ENSG00000177675	ENSDARG00000045752
ENSG00000213480	
ENSG00000271776	
ENSG00000159200	ENSDARG00000003109
ENSG00000159200	ENSDARG00000099004
ENSG00000263720	
ENSG00000263368	
ENSG00000239605	ENSDARG00000089552
ENSG00000229249	
ENSG00000154370	
ENSG00000165512	ENSDARG00000101946
ENSG00000239282	ENSDARG00000079588
ENSG00000237243	
ENSG00000211678	
ENSG00000272754	
ENSG00000275312	
ENSG00000230501	
ENSG00000243023	
ENSG00000226860	
ENSG00000180011	
ENSG00000251539	
ENSG00000115419	ENSDARG00000062812
ENSG00000115419	ENSDARG00000040705
ENSG00000253125	
ENSG00000261025	
ENSG00000260339	
ENSG00000249982	
ENSG00000228289	
ENSG00000260142	
ENSG00000236442	
ENSG00000163521	ENSDARG00000029955
ENSG00000260729	ENSDARG00000052113
ENSG00000083817	
ENSG00000223754	
ENSG00000163633	
ENSG00000226810	
ENSG00000259704	
ENSG00000262412	
ENSG00000081138	ENSDARG00000017649
ENSG00000081138	ENSDARG00000023542
ENSG00000232642	
ENSG00000278380	
ENSG00000223496	ENSDARG00000036060
ENSG00000086589	ENSDARG00000010238
ENSG00000232517	
ENSG00000182158	ENSDARG00000063563
ENSG00000229865	
ENSG00000226605	
ENSG00000173692	ENSDARG00000003189
ENSG00000250252	
ENSG00000219926	
ENSG00000152193	ENSDARG00000090904
ENSG00000169093	ENSDARG00000021433
ENSG00000163626	ENSDARG00000102463
ENSG00000237162	
ENSG00000185737	
ENSG00000247765	
ENSG00000219500	
ENSG00000127526	ENSDARG00000011945
ENSG00000272299	
ENSG00000221946	
ENSG00000218561	
ENSG00000244502	
ENSG00000254325	
ENSG00000166743	
ENSG00000251147	
ENSG00000232879	
ENSG00000272444	
ENSG00000157429	
ENSG00000243744	
ENSG00000226468	
ENSG00000248210	
ENSG00000147761	
ENSG00000227979	
ENSG00000249763	
ENSG00000115129	
ENSG00000233420	
ENSG00000229375	
ENSG00000279460	
ENSG00000268357	
ENSG00000230922	
ENSG00000189180	ENSDARG00000074298
ENSG00000189180	ENSDARG00000093134
ENSG00000189180	ENSDARG00000098193
ENSG00000189180	ENSDARG00000088861
ENSG00000189180	ENSDARG00000102804
ENSG00000189180	ENSDARG00000094572
ENSG00000189180	ENSDARG00000094175
ENSG00000189180	ENSDARG00000091524
ENSG00000189180	ENSDARG00000092507
ENSG00000189180	ENSDARG00000100068
ENSG00000251488	
ENSG00000236269	
ENSG00000119660	
ENSG00000213280	
ENSG00000276116	
ENSG00000228801	
ENSG00000180662	
ENSG00000242588	
ENSG00000048544	ENSDARG00000045913
ENSG00000257281	
ENSG00000258980	
ENSG00000227090	
ENSG00000211679	ENSDARG00000093689
ENSG00000091622	
ENSG00000172005	ENSDARG00000030094
ENSG00000172005	ENSDARG00000043442
ENSG00000172005	ENSDARG00000070401
ENSG00000186847	ENSDARG00000044973
ENSG00000186847	ENSDARG00000094041
ENSG00000186847	ENSDARG00000036840
ENSG00000186847	ENSDARG00000022334
ENSG00000186847	ENSDARG00000036832
ENSG00000186847	ENSDARG00000023082
ENSG00000186847	ENSDARG00000036830
ENSG00000186847	ENSDARG00000095147
ENSG00000186847	ENSDARG00000092947
ENSG00000186847	ENSDARG00000014356
ENSG00000186847	ENSDARG00000090268
ENSG00000186847	ENSDARG00000036834
ENSG00000186847	ENSDARG00000044976
ENSG00000186847	ENSDARG00000044975
ENSG00000186847	ENSDARG00000000212
ENSG00000230379	
ENSG00000182057	
ENSG00000155760	ENSDARG00000027589
ENSG00000155760	ENSDARG00000060004
ENSG00000274080	
ENSG00000258949	
ENSG00000240138	
ENSG00000271010	
ENSG00000251299	
ENSG00000223506	
ENSG00000211680	
ENSG00000197157	ENSDARG00000006766
ENSG00000243838	
ENSG00000270011	
ENSG00000176798	
ENSG00000172425	ENSDARG00000011693
ENSG00000272024	
ENSG00000170748	ENSDARG00000014244
ENSG00000179476	ENSDARG00000102021
ENSG00000279737	
ENSG00000139675	ENSDARG00000011020
ENSG00000139675	ENSDARG00000036675
ENSG00000280870	
ENSG00000273628	
ENSG00000226983	
ENSG00000254029	
ENSG00000249003	
ENSG00000239345	
ENSG00000215845	ENSDARG00000071567
ENSG00000144306	ENSDARG00000016611
ENSG00000254488	
ENSG00000273784	
ENSG00000008277	ENSDARG00000060532
ENSG00000167941	ENSDARG00000061259
ENSG00000196741	
ENSG00000087191	ENSDARG00000015315
ENSG00000267127	
ENSG00000230226	
ENSG00000140323	ENSDARG00000042846
ENSG00000261777	
ENSG00000242485	ENSDARG00000090462
ENSG00000116039	ENSDARG00000013443
ENSG00000275395	
ENSG00000137210	ENSDARG00000075180
ENSG00000137210	ENSDARG00000079272
ENSG00000220875	
ENSG00000240122	
ENSG00000225155	
ENSG00000253820	
ENSG00000125831	
ENSG00000231995	
ENSG00000256399	
ENSG00000149948	ENSDARG00000069912
ENSG00000231979	
ENSG00000176378	
ENSG00000253771	
ENSG00000258231	
ENSG00000256571	
ENSG00000120094	ENSDARG00000008174
ENSG00000257512	
ENSG00000255629	
ENSG00000103485	
ENSG00000231915	
ENSG00000232245	
ENSG00000254216	
ENSG00000099284	ENSDARG00000087897
ENSG00000271966	
ENSG00000235741	
ENSG00000205664	
ENSG00000254724	
ENSG00000077420	ENSDARG00000016505
ENSG00000215199	
ENSG00000248349	
ENSG00000224426	
ENSG00000244278	
ENSG00000186831	
ENSG00000173898	ENSDARG00000053956
ENSG00000269353	
ENSG00000254136	
ENSG00000165424	ENSDARG00000078026
ENSG00000253262	
ENSG00000226700	
ENSG00000114812	ENSDARG00000059058
ENSG00000114812	ENSDARG00000028878
ENSG00000211681	
ENSG00000076067	ENSDARG00000044179
ENSG00000076067	ENSDARG00000056150
ENSG00000277757	
ENSG00000273876	
ENSG00000213650	
ENSG00000188763	ENSDARG00000014673
ENSG00000188763	ENSDARG00000102815
ENSG00000188763	ENSDARG00000035185
ENSG00000225045	
ENSG00000259639	
ENSG00000170807	ENSDARG00000045864
ENSG00000170807	ENSDARG00000045634
ENSG00000224695	
ENSG00000234716	
ENSG00000214215	
ENSG00000277162	
ENSG00000271350	
ENSG00000271275	
ENSG00000107175	ENSDARG00000020926
ENSG00000275342	
ENSG00000259245	
ENSG00000259996	
ENSG00000233370	
ENSG00000275457	
ENSG00000270060	
ENSG00000213693	
ENSG00000272941	
ENSG00000255520	
ENSG00000223831	
ENSG00000150768	ENSDARG00000015918
ENSG00000274929	
ENSG00000163171	ENSDARG00000052783
ENSG00000224300	
ENSG00000270557	
ENSG00000177354	ENSDARG00000086945
ENSG00000238039	
ENSG00000137760	ENSDARG00000060256
ENSG00000186827	
ENSG00000251498	
ENSG00000281591	
ENSG00000205755	
ENSG00000235636	
ENSG00000227683	
ENSG00000167984	ENSDARG00000103146
ENSG00000231439	
ENSG00000213082	
ENSG00000142794	
ENSG00000258016	
ENSG00000140563	ENSDARG00000001414
ENSG00000140563	ENSDARG00000073970
ENSG00000272148	
ENSG00000238225	
ENSG00000112706	ENSDARG00000077187
ENSG00000112706	ENSDARG00000074839
ENSG00000270258	
ENSG00000279286	
ENSG00000243236	
ENSG00000231184	
ENSG00000226937	
ENSG00000225719	
ENSG00000008853	ENSDARG00000074828
ENSG00000008853	ENSDARG00000089340
ENSG00000178055	ENSDARG00000027196
ENSG00000178055	ENSDARG00000040513
ENSG00000156219	ENSDARG00000105044
ENSG00000156219	ENSDARG00000079185
ENSG00000156219	ENSDARG00000100038
ENSG00000156219	ENSDARG00000100364
ENSG00000156219	ENSDARG00000104193
ENSG00000156219	ENSDARG00000078178
ENSG00000156219	ENSDARG00000079154
ENSG00000156219	ENSDARG00000076211
ENSG00000156219	ENSDARG00000090501
ENSG00000156219	ENSDARG00000101453
ENSG00000156219	ENSDARG00000002797
ENSG00000156219	ENSDARG00000094959
ENSG00000274598	
ENSG00000236485	
ENSG00000105650	ENSDARG00000002411
ENSG00000105650	ENSDARG00000013221
ENSG00000224870	
ENSG00000254036	
ENSG00000233355	
ENSG00000224014	
ENSG00000180432	ENSDARG00000097559
ENSG00000180432	ENSDARG00000053068
ENSG00000180432	ENSDARG00000097556
ENSG00000228474	ENSDARG00000096118
ENSG00000260803	
ENSG00000072952	ENSDARG00000074602
ENSG00000224976	
ENSG00000226886	
ENSG00000048740	ENSDARG00000002131
ENSG00000128311	ENSDARG00000093235
ENSG00000271360	
ENSG00000275475	
ENSG00000188408	ENSDARG00000058212
ENSG00000253131	
ENSG00000125355	ENSDARG00000073911
ENSG00000100342	ENSDARG00000073718
ENSG00000277513	
ENSG00000169953	
ENSG00000253545	
ENSG00000229791	
ENSG00000215016	
ENSG00000270281	
ENSG00000257790	
ENSG00000124535	ENSDARG00000005218
ENSG00000175727	ENSDARG00000059474
ENSG00000253505	
ENSG00000183780	ENSDARG00000075909
ENSG00000183780	ENSDARG00000059850
ENSG00000107643	ENSDARG00000031888
ENSG00000107643	ENSDARG00000009870
ENSG00000255886	
ENSG00000163218	ENSDARG00000068382
ENSG00000255817	
ENSG00000249833	
ENSG00000168872	ENSDARG00000005699
ENSG00000224670	
ENSG00000055332	ENSDARG00000068729
ENSG00000055332	ENSDARG00000052396
ENSG00000189067	ENSDARG00000103483
ENSG00000189067	ENSDARG00000077542
ENSG00000228318	
ENSG00000149499	ENSDARG00000058038
ENSG00000235427	
ENSG00000120471	
ENSG00000216523	
ENSG00000124486	ENSDARG00000013708
ENSG00000226942	
ENSG00000233153	
ENSG00000073598	
ENSG00000183160	ENSDARG00000068036
ENSG00000213070	
ENSG00000009950	ENSDARG00000104054
ENSG00000220537	
ENSG00000259092	
ENSG00000104313	ENSDARG00000014259
ENSG00000273786	
ENSG00000233875	
ENSG00000279537	
ENSG00000279409	
ENSG00000226679	
ENSG00000234769	
ENSG00000220291	
ENSG00000184743	ENSDARG00000004270
ENSG00000204165	ENSDARG00000090981
ENSG00000214517	ENSDARG00000009771
ENSG00000197013	
ENSG00000160716	ENSDARG00000017790
ENSG00000144061	ENSDARG00000009046
ENSG00000215043	
ENSG00000256797	
ENSG00000230481	
ENSG00000131686	ENSDARG00000056499
ENSG00000267072	
ENSG00000276573	
ENSG00000176540	
ENSG00000277911	
ENSG00000182565	
ENSG00000163682	ENSDARG00000037350
ENSG00000276704	
ENSG00000104823	ENSDARG00000012915
ENSG00000253691	
ENSG00000216902	
ENSG00000236695	
ENSG00000277067	
ENSG00000250613	
ENSG00000138735	ENSDARG00000051915
ENSG00000215478	
ENSG00000176547	
ENSG00000274067	
ENSG00000141968	
ENSG00000278122	
ENSG00000133226	ENSDARG00000001244
ENSG00000223402	
ENSG00000239877	
ENSG00000237824	
ENSG00000271565	
ENSG00000276500	
ENSG00000267184	
ENSG00000237632	
ENSG00000080511	ENSDARG00000028048
ENSG00000080511	ENSDARG00000105060
ENSG00000273032	
ENSG00000259602	
ENSG00000225854	
ENSG00000153446	ENSDARG00000075345
ENSG00000160221	ENSDARG00000020618
ENSG00000141965	ENSDARG00000067966
ENSG00000227518	
ENSG00000236994	
ENSG00000224339	
ENSG00000236596	
ENSG00000104131	ENSDARG00000053370
ENSG00000104131	ENSDARG00000097988
ENSG00000104131	ENSDARG00000012603
ENSG00000241003	
ENSG00000184906	
ENSG00000124900	
ENSG00000248964	
ENSG00000277541	
ENSG00000182070	
ENSG00000109956	ENSDARG00000040547
ENSG00000171503	ENSDARG00000038834
ENSG00000231546	
ENSG00000249209	ENSDARG00000001788
ENSG00000178826	
ENSG00000237444	
ENSG00000235613	
ENSG00000280097	
ENSG00000253844	
ENSG00000249588	
ENSG00000227538	
ENSG00000248359	
ENSG00000275406	
ENSG00000133019	ENSDARG00000071298
ENSG00000133019	ENSDARG00000023318
ENSG00000133019	ENSDARG00000071091
ENSG00000272664	
ENSG00000130382	ENSDARG00000031709
ENSG00000130382	ENSDARG00000043185
ENSG00000283083	
ENSG00000237494	
ENSG00000257246	
ENSG00000248478	
ENSG00000267360	
ENSG00000176752	
ENSG00000203780	ENSDARG00000039657
ENSG00000084093	ENSDARG00000103046
ENSG00000272944	
ENSG00000237173	
ENSG00000198825	ENSDARG00000061437
ENSG00000223881	
ENSG00000257520	
ENSG00000273804	
ENSG00000188784	
ENSG00000226726	
ENSG00000216316	
ENSG00000000003	ENSDARG00000015759
ENSG00000002549	ENSDARG00000061981
ENSG00000259091	
ENSG00000197067	
ENSG00000226421	
ENSG00000257921	
ENSG00000259331	
ENSG00000214070	
ENSG00000176748	
ENSG00000276234	ENSDARG00000031562
ENSG00000272157	
ENSG00000229367	
ENSG00000237164	
ENSG00000165621	ENSDARG00000040247
ENSG00000165621	ENSDARG00000029803
ENSG00000165621	ENSDARG00000033684
ENSG00000165621	ENSDARG00000078743
ENSG00000074800	ENSDARG00000022456
ENSG00000280277	
ENSG00000211935	ENSDARG00000096376
ENSG00000211935	ENSDARG00000096424
ENSG00000211935	ENSDARG00000096406
ENSG00000220130	
ENSG00000112096	ENSDARG00000042644
ENSG00000105404	ENSDARG00000004171
ENSG00000164654	ENSDARG00000102587
ENSG00000236213	
ENSG00000101546	ENSDARG00000073705
ENSG00000249493	
ENSG00000220960	
ENSG00000131650	
ENSG00000260000	
ENSG00000259488	
ENSG00000180113	ENSDARG00000070052
ENSG00000141564	ENSDARG00000098726
ENSG00000067113	ENSDARG00000079790
ENSG00000067113	ENSDARG00000053381
ENSG00000151092	ENSDARG00000003205
ENSG00000164011	
ENSG00000265801	
ENSG00000237558	
ENSG00000091317	ENSDARG00000099631
ENSG00000279635	
ENSG00000263859	
ENSG00000249400	
ENSG00000267083	
ENSG00000277543	
ENSG00000235690	
ENSG00000159082	ENSDARG00000025011
ENSG00000266728	
ENSG00000274825	
ENSG00000225662	
ENSG00000188243	ENSDARG00000074204
ENSG00000134202	ENSDARG00000042533
ENSG00000134202	ENSDARG00000088116
ENSG00000134202	ENSDARG00000029473
ENSG00000156885	ENSDARG00000054588
ENSG00000156885	ENSDARG00000022438
ENSG00000226658	
ENSG00000226380	
ENSG00000233755	
ENSG00000165905	ENSDARG00000017058
ENSG00000256342	
ENSG00000232134	
ENSG00000122378	ENSDARG00000087059
ENSG00000122378	ENSDARG00000057378
ENSG00000270352	
ENSG00000237557	
ENSG00000279772	
ENSG00000137038	ENSDARG00000092787
ENSG00000236654	
ENSG00000243349	
ENSG00000270540	
ENSG00000130413	ENSDARG00000054318
ENSG00000280364	
ENSG00000147041	ENSDARG00000062135
ENSG00000213069	
ENSG00000219201	
ENSG00000249014	
ENSG00000272239	
ENSG00000143434	ENSDARG00000000189
ENSG00000143434	ENSDARG00000002748
ENSG00000213536	
ENSG00000254209	
ENSG00000251668	
ENSG00000267038	
ENSG00000232454	
ENSG00000233365	
ENSG00000257390	
ENSG00000250348	
ENSG00000267279	
ENSG00000183318	
ENSG00000134597	ENSDARG00000044380
ENSG00000279469	
ENSG00000188393	
ENSG00000267175	
ENSG00000056487	ENSDARG00000087887
ENSG00000164669	
ENSG00000215795	
ENSG00000163016	
ENSG00000259865	
ENSG00000274211	ENSDARG00000077018
ENSG00000073536	ENSDARG00000057105
ENSG00000136750	ENSDARG00000015537
ENSG00000104818	ENSDARG00000099363
ENSG00000144671	ENSDARG00000091222
ENSG00000254030	
ENSG00000278870	
ENSG00000224686	
ENSG00000258773	
ENSG00000234292	
ENSG00000276915	
ENSG00000144227	ENSDARG00000063224
ENSG00000244234	
ENSG00000281769	
ENSG00000211682	
ENSG00000236133	
ENSG00000270017	
ENSG00000255302	
ENSG00000177803	
ENSG00000253714	
ENSG00000163220	
ENSG00000225286	
ENSG00000171987	
ENSG00000176904	
ENSG00000182347	
ENSG00000135457	ENSDARG00000060306
ENSG00000248546	
ENSG00000228166	
ENSG00000248127	
ENSG00000155330	ENSDARG00000002506
ENSG00000230225	
ENSG00000277235	
ENSG00000251107	
ENSG00000227023	
ENSG00000164050	ENSDARG00000017211
ENSG00000164050	ENSDARG00000075821
ENSG00000244306	
ENSG00000227379	
ENSG00000163874	ENSDARG00000005271
ENSG00000163874	ENSDARG00000101034
ENSG00000279743	
ENSG00000267919	
ENSG00000115548	
ENSG00000167968	ENSDARG00000012539
ENSG00000183943	ENSDARG00000060716
ENSG00000129566	ENSDARG00000038713
ENSG00000139263	ENSDARG00000079363
ENSG00000077721	ENSDARG00000098466
ENSG00000229415	
ENSG00000253493	
ENSG00000033170	ENSDARG00000015449
ENSG00000033170	ENSDARG00000088117
ENSG00000220924	
ENSG00000132622	ENSDARG00000030307
ENSG00000232620	
ENSG00000279263	
ENSG00000235778	
ENSG00000170144	ENSDARG00000059351
ENSG00000105697	
ENSG00000277971	
ENSG00000257252	
ENSG00000262585	
ENSG00000257307	
ENSG00000116786	ENSDARG00000078850
ENSG00000136514	
ENSG00000083097	ENSDARG00000019962
ENSG00000250306	
ENSG00000206034	
ENSG00000109113	ENSDARG00000045628
ENSG00000250156	
ENSG00000156467	ENSDARG00000011146
ENSG00000227671	
ENSG00000248916	
ENSG00000278493	
ENSG00000280270	
ENSG00000228952	
ENSG00000109458	ENSDARG00000037018
ENSG00000203883	ENSDARG00000058598
ENSG00000107201	
ENSG00000230468	
ENSG00000106348	ENSDARG00000029524
ENSG00000106348	ENSDARG00000042336
ENSG00000112473	ENSDARG00000104451
ENSG00000038002	ENSDARG00000004889
ENSG00000109181	ENSDARG00000091624
ENSG00000109181	ENSDARG00000039501
ENSG00000109181	ENSDARG00000011537
ENSG00000109181	ENSDARG00000093043
ENSG00000109181	ENSDARG00000051940
ENSG00000266401	
ENSG00000267019	
ENSG00000233121	
ENSG00000267535	
ENSG00000197161	
ENSG00000267335	ENSDARG00000099363
ENSG00000184897	ENSDARG00000054058
ENSG00000228294	
ENSG00000156603	ENSDARG00000037392
ENSG00000156603	ENSDARG00000009472
ENSG00000128915	ENSDARG00000086670
ENSG00000232347	
ENSG00000167608	ENSDARG00000031757
ENSG00000163221	
ENSG00000133169	
ENSG00000213361	
ENSG00000228467	
ENSG00000272542	
ENSG00000229443	
ENSG00000235818	
ENSG00000271482	
ENSG00000264164	
ENSG00000132716	ENSDARG00000000324
ENSG00000109534	ENSDARG00000076526
ENSG00000206417	
ENSG00000280224	
ENSG00000250746	
ENSG00000267631	ENSDARG00000099363
ENSG00000109133	ENSDARG00000041332
ENSG00000227657	
ENSG00000147118	
ENSG00000234579	
ENSG00000176092	ENSDARG00000098777
ENSG00000091583	ENSDARG00000040944
ENSG00000213726	
ENSG00000277673	
ENSG00000214144	
ENSG00000227256	
ENSG00000226582	
ENSG00000279626	
ENSG00000102743	ENSDARG00000062271
ENSG00000102743	ENSDARG00000063539
ENSG00000115652	ENSDARG00000056102
ENSG00000129514	
ENSG00000205497	
ENSG00000280337	
ENSG00000250299	
ENSG00000259932	
ENSG00000214460	
ENSG00000093144	
ENSG00000159055	ENSDARG00000035333
ENSG00000100916	ENSDARG00000018047
ENSG00000100916	ENSDARG00000006235
ENSG00000197023	
ENSG00000100055	ENSDARG00000038011
ENSG00000100055	ENSDARG00000103984
ENSG00000183242	
ENSG00000235625	
ENSG00000250878	
ENSG00000222037	
ENSG00000259687	
ENSG00000213183	
ENSG00000256980	
